,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,utt_id,session,emotion,valence,arousal,dominance,start,end,mfcc_path
5077,5077,5077,5077,5077,5077,5077,6979,Ses05F_impro04_M035,Session5,neu,3.0,3.5,3.5,350.84,354.02,mfcc_regression/Ses05F_impro04_M035.npy
5078,5078,5078,5078,5078,5078,5078,6980,Ses05F_impro04_M036,Session5,neu,3.5,2.5,2.5,355.66,357.32,mfcc_regression/Ses05F_impro04_M036.npy
5079,5079,5079,5079,5079,5079,5079,6981,Ses05F_impro04_M037,Session5,neu,3.0,2.0,3.0,358.9,362.39,mfcc_regression/Ses05F_impro04_M037.npy
5080,5080,5080,5080,5080,5080,5080,6982,Ses05F_impro04_M038,Session5,neu,3.0,2.0,2.5,363.4,365.63,mfcc_regression/Ses05F_impro04_M038.npy
5081,5081,5081,5081,5081,5081,5081,6983,Ses05F_impro04_M039,Session5,neu,3.0,3.0,3.5,368.64,380.56,mfcc_regression/Ses05F_impro04_M039.npy
5082,5082,5082,5082,5082,5082,5082,6984,Ses05F_impro04_M040,Session5,neu,3.0,2.5,3.5,387.54,390.68,mfcc_regression/Ses05F_impro04_M040.npy
5083,5083,5083,5083,5083,5083,5083,6985,Ses05F_impro04_M041,Session5,neu,3.0,2.0,3.0,392.0554,396.31,mfcc_regression/Ses05F_impro04_M041.npy
5084,5084,5084,5084,5084,5084,5084,6986,Ses05F_impro04_M042,Session5,neu,2.5,2.5,3.0,397.22,402.24,mfcc_regression/Ses05F_impro04_M042.npy
5085,5085,5085,5085,5085,5085,5085,6987,Ses05F_impro04_M043,Session5,neu,3.5,2.5,3.0,402.27,404.33,mfcc_regression/Ses05F_impro04_M043.npy
5086,5086,5086,5086,5086,5086,5086,6988,Ses05F_impro06_F000,Session5,sad,2.0,2.0,3.0,10.2102,15.607,mfcc_regression/Ses05F_impro06_F000.npy
5087,5087,5087,5087,5087,5087,5087,6989,Ses05F_impro06_F001,Session5,sad,2.0,2.5,3.0,21.25,27.558,mfcc_regression/Ses05F_impro06_F001.npy
5088,5088,5088,5088,5088,5088,5088,6990,Ses05F_impro06_F002,Session5,sad,1.5,2.0,3.0,27.9065,35.54,mfcc_regression/Ses05F_impro06_F002.npy
5089,5089,5089,5089,5089,5089,5089,6991,Ses05F_impro06_F003,Session5,sad,1.5,2.5,3.0,42.81,47.26,mfcc_regression/Ses05F_impro06_F003.npy
5090,5090,5090,5090,5090,5090,5090,6992,Ses05F_impro06_F004,Session5,sad,2.0,2.5,2.5,48.5,49.98,mfcc_regression/Ses05F_impro06_F004.npy
5091,5091,5091,5091,5091,5091,5091,6993,Ses05F_impro06_F005,Session5,sad,1.5,2.5,2.5,58.21,59.57,mfcc_regression/Ses05F_impro06_F005.npy
5092,5092,5092,5092,5092,5092,5092,6994,Ses05F_impro06_F006,Session5,sad,1.5,2.5,4.0,60.2,64.53,mfcc_regression/Ses05F_impro06_F006.npy
5093,5093,5093,5093,5093,5093,5093,6995,Ses05F_impro06_F007,Session5,sad,2.0,2.0,3.5,69.57,71.54,mfcc_regression/Ses05F_impro06_F007.npy
5094,5094,5094,5094,5094,5094,5094,6996,Ses05F_impro06_F008,Session5,sad,1.5,1.5,3.5,71.58,73.94,mfcc_regression/Ses05F_impro06_F008.npy
5095,5095,5095,5095,5095,5095,5095,6997,Ses05F_impro06_F009,Session5,sad,2.0,2.5,3.0,75.39,79.42,mfcc_regression/Ses05F_impro06_F009.npy
5096,5096,5096,5096,5096,5096,5096,6998,Ses05F_impro06_F010,Session5,sad,2.5,2.5,3.0,85.31,87.73,mfcc_regression/Ses05F_impro06_F010.npy
5097,5097,5097,5097,5097,5097,5097,6999,Ses05F_impro06_F011,Session5,sad,2.0,2.0,2.5,92.22,99.8,mfcc_regression/Ses05F_impro06_F011.npy
5098,5098,5098,5098,5098,5098,5098,7000,Ses05F_impro06_F012,Session5,sad,1.5,2.5,3.0,103.51,107.64,mfcc_regression/Ses05F_impro06_F012.npy
5099,5099,5099,5099,5099,5099,5099,7001,Ses05F_impro06_F013,Session5,sad,2.0,3.0,4.0,108.76,111.93,mfcc_regression/Ses05F_impro06_F013.npy
5100,5100,5100,5100,5100,5100,5100,7002,Ses05F_impro06_F014,Session5,sad,2.5,2.5,3.0,114.17,119.6,mfcc_regression/Ses05F_impro06_F014.npy
5101,5101,5101,5101,5101,5101,5101,7003,Ses05F_impro06_F015,Session5,sad,2.0,2.0,2.5,120.66,122.32,mfcc_regression/Ses05F_impro06_F015.npy
5102,5102,5102,5102,5102,5102,5102,7004,Ses05F_impro06_F016,Session5,sad,1.5,2.0,3.0,123.95,128.74,mfcc_regression/Ses05F_impro06_F016.npy
5103,5103,5103,5103,5103,5103,5103,7005,Ses05F_impro06_F017,Session5,sad,2.0,2.5,3.0,136.68,140.13,mfcc_regression/Ses05F_impro06_F017.npy
5104,5104,5104,5104,5104,5104,5104,7006,Ses05F_impro06_F018,Session5,sad,2.0,3.0,3.0,143.27,144.78,mfcc_regression/Ses05F_impro06_F018.npy
5105,5105,5105,5105,5105,5105,5105,7007,Ses05F_impro06_F019,Session5,sad,2.5,3.0,3.0,148.77,153.87,mfcc_regression/Ses05F_impro06_F019.npy
5106,5106,5106,5106,5106,5106,5106,7008,Ses05F_impro06_F020,Session5,sad,2.5,2.5,2.5,157.29,158.69,mfcc_regression/Ses05F_impro06_F020.npy
5107,5107,5107,5107,5107,5107,5107,7009,Ses05F_impro06_F021,Session5,sad,2.5,3.0,3.0,159.87,164.77,mfcc_regression/Ses05F_impro06_F021.npy
5108,5108,5108,5108,5108,5108,5108,7010,Ses05F_impro06_F022,Session5,sad,2.0,3.0,3.5,165.58,172.29,mfcc_regression/Ses05F_impro06_F022.npy
5109,5109,5109,5109,5109,5109,5109,7011,Ses05F_impro06_F023,Session5,sad,2.0,3.5,3.0,172.54,179.2,mfcc_regression/Ses05F_impro06_F023.npy
5110,5110,5110,5110,5110,5110,5110,7012,Ses05F_impro06_F024,Session5,sad,1.5,3.0,2.0,185.95,187.51,mfcc_regression/Ses05F_impro06_F024.npy
5111,5111,5111,5111,5111,5111,5111,7013,Ses05F_impro06_F025,Session5,sad,3.0,2.0,2.5,200.27,202.12,mfcc_regression/Ses05F_impro06_F025.npy
5112,5112,5112,5112,5112,5112,5112,7014,Ses05F_impro06_F026,Session5,sad,2.0,2.0,3.0,203.31,207.27,mfcc_regression/Ses05F_impro06_F026.npy
5113,5113,5113,5113,5113,5113,5113,7015,Ses05F_impro06_F027,Session5,sad,2.0,2.5,2.5,208.73,210.52,mfcc_regression/Ses05F_impro06_F027.npy
5114,5114,5114,5114,5114,5114,5114,7016,Ses05F_impro06_F029,Session5,sad,2.5,2.5,2.5,220.78,222.76,mfcc_regression/Ses05F_impro06_F029.npy
5115,5115,5115,5115,5115,5115,5115,7017,Ses05F_impro06_M001,Session5,sad,1.5,3.0,3.0,15.67,21.0373,mfcc_regression/Ses05F_impro06_M001.npy
5116,5116,5116,5116,5116,5116,5116,7018,Ses05F_impro06_M002,Session5,sad,2.0,2.0,3.5,36.29,43.35,mfcc_regression/Ses05F_impro06_M002.npy
5117,5117,5117,5117,5117,5117,5117,7019,Ses05F_impro06_M003,Session5,sad,2.0,2.5,2.5,50.17,53.88,mfcc_regression/Ses05F_impro06_M003.npy
5118,5118,5118,5118,5118,5118,5118,7020,Ses05F_impro06_M004,Session5,sad,2.0,2.5,3.0,54.92,58.55,mfcc_regression/Ses05F_impro06_M004.npy
5119,5119,5119,5119,5119,5119,5119,7021,Ses05F_impro06_M005,Session5,sad,2.0,3.0,3.5,64.24,67.0,mfcc_regression/Ses05F_impro06_M005.npy
5120,5120,5120,5120,5120,5120,5120,7022,Ses05F_impro06_M006,Session5,sad,2.5,2.0,2.5,67.72,69.16,mfcc_regression/Ses05F_impro06_M006.npy
5121,5121,5121,5121,5121,5121,5121,7023,Ses05F_impro06_M007,Session5,sad,2.5,2.5,3.5,70.51,72.26,mfcc_regression/Ses05F_impro06_M007.npy
5122,5122,5122,5122,5122,5122,5122,7024,Ses05F_impro06_M008,Session5,sad,2.5,3.0,3.0,78.95,85.56,mfcc_regression/Ses05F_impro06_M008.npy
5123,5123,5123,5123,5123,5123,5123,7025,Ses05F_impro06_M009,Session5,sad,3.0,2.5,2.5,87.32,88.83,mfcc_regression/Ses05F_impro06_M009.npy
5124,5124,5124,5124,5124,5124,5124,7026,Ses05F_impro06_M010,Session5,neu,3.0,2.5,3.0,90.25,92.81,mfcc_regression/Ses05F_impro06_M010.npy
5125,5125,5125,5125,5125,5125,5125,7027,Ses05F_impro06_M011,Session5,sad,2.5,2.0,3.5,107.03,109.2,mfcc_regression/Ses05F_impro06_M011.npy
5126,5126,5126,5126,5126,5126,5126,7028,Ses05F_impro06_M012,Session5,neu,2.5,2.5,3.0,111.47,114.06,mfcc_regression/Ses05F_impro06_M012.npy
5127,5127,5127,5127,5127,5127,5127,7029,Ses05F_impro06_M013,Session5,neu,2.5,2.0,2.5,119.18,120.8577,mfcc_regression/Ses05F_impro06_M013.npy
5128,5128,5128,5128,5128,5128,5128,7030,Ses05F_impro06_M014,Session5,sad,2.0,2.5,3.5,129.24,133.91,mfcc_regression/Ses05F_impro06_M014.npy
5129,5129,5129,5129,5129,5129,5129,7031,Ses05F_impro06_M017,Session5,neu,2.5,2.0,2.5,146.36,149.21,mfcc_regression/Ses05F_impro06_M017.npy
5130,5130,5130,5130,5130,5130,5130,7032,Ses05F_impro06_M018,Session5,neu,3.0,3.0,3.0,155.06,157.7158,mfcc_regression/Ses05F_impro06_M018.npy
5131,5131,5131,5131,5131,5131,5131,7033,Ses05F_impro06_M019,Session5,neu,3.0,2.0,2.5,158.05,159.89,mfcc_regression/Ses05F_impro06_M019.npy
5132,5132,5132,5132,5132,5132,5132,7034,Ses05F_impro06_M020,Session5,sad,2.0,3.0,3.0,178.74,184.46,mfcc_regression/Ses05F_impro06_M020.npy
5133,5133,5133,5133,5133,5133,5133,7035,Ses05F_impro06_M021,Session5,neu,3.0,2.0,2.5,184.7,186.34,mfcc_regression/Ses05F_impro06_M021.npy
5134,5134,5134,5134,5134,5134,5134,7036,Ses05F_impro06_M022,Session5,neu,2.5,3.5,4.0,187.9,200.71,mfcc_regression/Ses05F_impro06_M022.npy
5135,5135,5135,5135,5135,5135,5135,7037,Ses05F_impro06_M023,Session5,neu,3.0,2.0,2.5,201.61,203.7,mfcc_regression/Ses05F_impro06_M023.npy
5136,5136,5136,5136,5136,5136,5136,7038,Ses05F_impro06_M024,Session5,neu,2.5,2.0,2.5,207.09,209.07,mfcc_regression/Ses05F_impro06_M024.npy
5137,5137,5137,5137,5137,5137,5137,7039,Ses05F_impro06_M025,Session5,neu,4.0,3.0,4.0,210.48,221.85,mfcc_regression/Ses05F_impro06_M025.npy
5138,5138,5138,5138,5138,5138,5138,7040,Ses05F_impro07_F000,Session5,hap,4.5,3.5,3.5,2.7258,4.66,mfcc_regression/Ses05F_impro07_F000.npy
5139,5139,5139,5139,5139,5139,5139,7041,Ses05F_impro07_F001,Session5,hap,4.5,3.0,4.0,5.02,7.81,mfcc_regression/Ses05F_impro07_F001.npy
5140,5140,5140,5140,5140,5140,5140,7042,Ses05F_impro07_F002,Session5,hap,4.0,3.0,3.0,9.23,10.25,mfcc_regression/Ses05F_impro07_F002.npy
5141,5141,5141,5141,5141,5141,5141,7043,Ses05F_impro07_F003,Session5,hap,4.5,3.0,3.0,11.08,12.57,mfcc_regression/Ses05F_impro07_F003.npy
5142,5142,5142,5142,5142,5142,5142,7044,Ses05F_impro07_F004,Session5,hap,4.5,3.5,4.0,13.65,14.79,mfcc_regression/Ses05F_impro07_F004.npy
5143,5143,5143,5143,5143,5143,5143,7045,Ses05F_impro07_F005,Session5,hap,4.5,3.0,4.0,14.97,16.7,mfcc_regression/Ses05F_impro07_F005.npy
5144,5144,5144,5144,5144,5144,5144,7046,Ses05F_impro07_F006,Session5,hap,4.0,3.0,3.5,19.37,21.68,mfcc_regression/Ses05F_impro07_F006.npy
5145,5145,5145,5145,5145,5145,5145,7047,Ses05F_impro07_F007,Session5,neu,4.5,2.5,3.0,24.01,27.77,mfcc_regression/Ses05F_impro07_F007.npy
5146,5146,5146,5146,5146,5146,5146,7048,Ses05F_impro07_F008,Session5,hap,4.5,4.0,4.5,30.8,35.79,mfcc_regression/Ses05F_impro07_F008.npy
5147,5147,5147,5147,5147,5147,5147,7049,Ses05F_impro07_F011,Session5,hap,4.5,3.5,4.0,49.76,52.88,mfcc_regression/Ses05F_impro07_F011.npy
5148,5148,5148,5148,5148,5148,5148,7050,Ses05F_impro07_F012,Session5,hap,4.5,4.0,4.0,54.16,58.26,mfcc_regression/Ses05F_impro07_F012.npy
5149,5149,5149,5149,5149,5149,5149,7051,Ses05F_impro07_F013,Session5,hap,4.0,3.0,3.5,60.24,64.57,mfcc_regression/Ses05F_impro07_F013.npy
5150,5150,5150,5150,5150,5150,5150,7052,Ses05F_impro07_F014,Session5,hap,4.5,3.5,4.0,70.8,73.34,mfcc_regression/Ses05F_impro07_F014.npy
5151,5151,5151,5151,5151,5151,5151,7053,Ses05F_impro07_F015,Session5,hap,4.5,3.0,3.5,75.27,76.66,mfcc_regression/Ses05F_impro07_F015.npy
5152,5152,5152,5152,5152,5152,5152,7054,Ses05F_impro07_F016,Session5,hap,4.0,3.5,3.5,77.12,79.84,mfcc_regression/Ses05F_impro07_F016.npy
5153,5153,5153,5153,5153,5153,5153,7055,Ses05F_impro07_F017,Session5,hap,3.5,2.5,2.5,85.88,87.12,mfcc_regression/Ses05F_impro07_F017.npy
5154,5154,5154,5154,5154,5154,5154,7056,Ses05F_impro07_F021,Session5,hap,4.5,3.0,3.5,95.57,98.8,mfcc_regression/Ses05F_impro07_F021.npy
5155,5155,5155,5155,5155,5155,5155,7057,Ses05F_impro07_F023,Session5,hap,4.5,4.0,4.0,104.24,108.42,mfcc_regression/Ses05F_impro07_F023.npy
5156,5156,5156,5156,5156,5156,5156,7058,Ses05F_impro07_F024,Session5,hap,4.0,3.0,3.5,117.3,119.36,mfcc_regression/Ses05F_impro07_F024.npy
5157,5157,5157,5157,5157,5157,5157,7059,Ses05F_impro07_F025,Session5,hap,4.0,2.5,3.5,119.44,121.72,mfcc_regression/Ses05F_impro07_F025.npy
5158,5158,5158,5158,5158,5158,5158,7060,Ses05F_impro07_F026,Session5,hap,4.0,3.5,3.5,123.69,124.93,mfcc_regression/Ses05F_impro07_F026.npy
5159,5159,5159,5159,5159,5159,5159,7061,Ses05F_impro07_F027,Session5,hap,4.0,3.5,3.5,125.05,126.54,mfcc_regression/Ses05F_impro07_F027.npy
5160,5160,5160,5160,5160,5160,5160,7062,Ses05F_impro07_F028,Session5,hap,5.0,4.0,4.0,129.9,133.96,mfcc_regression/Ses05F_impro07_F028.npy
5161,5161,5161,5161,5161,5161,5161,7063,Ses05F_impro07_F029,Session5,hap,4.0,3.5,3.5,135.73,139.15,mfcc_regression/Ses05F_impro07_F029.npy
5162,5162,5162,5162,5162,5162,5162,7064,Ses05F_impro07_F030,Session5,hap,5.0,4.5,4.0,144.47,146.71,mfcc_regression/Ses05F_impro07_F030.npy
5163,5163,5163,5163,5163,5163,5163,7065,Ses05F_impro07_F031,Session5,hap,4.0,3.5,3.5,147.16,149.35,mfcc_regression/Ses05F_impro07_F031.npy
5164,5164,5164,5164,5164,5164,5164,7066,Ses05F_impro07_F032,Session5,hap,4.0,3.0,3.5,149.5,152.36,mfcc_regression/Ses05F_impro07_F032.npy
5165,5165,5165,5165,5165,5165,5165,7067,Ses05F_impro07_F033,Session5,hap,5.0,4.0,4.0,158.12,160.02,mfcc_regression/Ses05F_impro07_F033.npy
5166,5166,5166,5166,5166,5166,5166,7068,Ses05F_impro07_F034,Session5,hap,4.0,2.5,3.0,162.81,164.04,mfcc_regression/Ses05F_impro07_F034.npy
5167,5167,5167,5167,5167,5167,5167,7069,Ses05F_impro07_F035,Session5,hap,3.5,3.0,3.5,169.44,172.37,mfcc_regression/Ses05F_impro07_F035.npy
5168,5168,5168,5168,5168,5168,5168,7070,Ses05F_impro07_F036,Session5,hap,3.5,2.5,3.0,172.66,174.02,mfcc_regression/Ses05F_impro07_F036.npy
5169,5169,5169,5169,5169,5169,5169,7071,Ses05F_impro07_F037,Session5,hap,4.0,2.5,2.5,174.65,175.73,mfcc_regression/Ses05F_impro07_F037.npy
5170,5170,5170,5170,5170,5170,5170,7072,Ses05F_impro07_F038,Session5,hap,4.5,3.5,4.0,177.21,179.14,mfcc_regression/Ses05F_impro07_F038.npy
5171,5171,5171,5171,5171,5171,5171,7073,Ses05F_impro07_F039,Session5,hap,4.5,3.5,3.5,179.6,180.76,mfcc_regression/Ses05F_impro07_F039.npy
5172,5172,5172,5172,5172,5172,5172,7074,Ses05F_impro07_M000,Session5,hap,4.0,3.0,3.5,4.24,5.2953,mfcc_regression/Ses05F_impro07_M000.npy
5173,5173,5173,5173,5173,5173,5173,7075,Ses05F_impro07_M001,Session5,hap,4.0,3.5,3.5,7.15,10.08,mfcc_regression/Ses05F_impro07_M001.npy
5174,5174,5174,5174,5174,5174,5174,7076,Ses05F_impro07_M002,Session5,hap,4.5,4.5,4.0,10.11,12.34,mfcc_regression/Ses05F_impro07_M002.npy
5175,5175,5175,5175,5175,5175,5175,7077,Ses05F_impro07_M003,Session5,hap,4.5,3.5,4.0,12.36,14.26,mfcc_regression/Ses05F_impro07_M003.npy
5176,5176,5176,5176,5176,5176,5176,7078,Ses05F_impro07_M004,Session5,hap,4.5,3.5,4.0,14.45,17.7449,mfcc_regression/Ses05F_impro07_M004.npy
5177,5177,5177,5177,5177,5177,5177,7079,Ses05F_impro07_M005,Session5,hap,3.5,3.0,3.5,17.7762,19.94,mfcc_regression/Ses05F_impro07_M005.npy
5178,5178,5178,5178,5178,5178,5178,7080,Ses05F_impro07_M006,Session5,hap,4.0,3.5,3.5,21.06,25.82,mfcc_regression/Ses05F_impro07_M006.npy
5179,5179,5179,5179,5179,5179,5179,7081,Ses05F_impro07_M007,Session5,hap,3.5,3.5,4.5,27.2,31.37,mfcc_regression/Ses05F_impro07_M007.npy
5180,5180,5180,5180,5180,5180,5180,7082,Ses05F_impro07_M008,Session5,hap,4.5,4.0,4.0,31.62,34.09,mfcc_regression/Ses05F_impro07_M008.npy
5181,5181,5181,5181,5181,5181,5181,7083,Ses05F_impro07_M009,Session5,hap,3.5,3.0,3.0,34.9,42.61,mfcc_regression/Ses05F_impro07_M009.npy
5182,5182,5182,5182,5182,5182,5182,7084,Ses05F_impro07_M011,Session5,hap,4.0,3.0,3.5,44.94,50.17,mfcc_regression/Ses05F_impro07_M011.npy
5183,5183,5183,5183,5183,5183,5183,7085,Ses05F_impro07_M012,Session5,hap,4.5,3.0,4.0,50.66,53.3286,mfcc_regression/Ses05F_impro07_M012.npy
5184,5184,5184,5184,5184,5184,5184,7086,Ses05F_impro07_M013,Session5,hap,4.5,4.0,4.0,53.3599,55.99,mfcc_regression/Ses05F_impro07_M013.npy
5185,5185,5185,5185,5185,5185,5185,7087,Ses05F_impro07_M014,Session5,hap,4.5,3.0,4.0,56.79,60.95,mfcc_regression/Ses05F_impro07_M014.npy
5186,5186,5186,5186,5186,5186,5186,7088,Ses05F_impro07_M015,Session5,hap,4.5,3.5,4.5,63.73,71.24,mfcc_regression/Ses05F_impro07_M015.npy
5187,5187,5187,5187,5187,5187,5187,7089,Ses05F_impro07_M016,Session5,hap,4.5,4.5,4.5,72.37,77.5,mfcc_regression/Ses05F_impro07_M016.npy
5188,5188,5188,5188,5188,5188,5188,7090,Ses05F_impro07_M017,Session5,hap,4.0,3.5,4.0,79.03,81.54,mfcc_regression/Ses05F_impro07_M017.npy
5189,5189,5189,5189,5189,5189,5189,7091,Ses05F_impro07_M018,Session5,hap,3.5,3.0,4.0,81.57,88.16,mfcc_regression/Ses05F_impro07_M018.npy
5190,5190,5190,5190,5190,5190,5190,7092,Ses05F_impro07_M019,Session5,hap,2.5,2.5,3.0,89.22,90.16,mfcc_regression/Ses05F_impro07_M019.npy
5191,5191,5191,5191,5191,5191,5191,7093,Ses05F_impro07_M020,Session5,hap,3.0,3.5,3.5,90.17,96.2,mfcc_regression/Ses05F_impro07_M020.npy
5192,5192,5192,5192,5192,5192,5192,7094,Ses05F_impro07_M021,Session5,hap,3.0,3.0,4.0,97.78,101.5,mfcc_regression/Ses05F_impro07_M021.npy
5193,5193,5193,5193,5193,5193,5193,7095,Ses05F_impro07_M024,Session5,hap,4.5,3.5,4.5,118.97,122.64,mfcc_regression/Ses05F_impro07_M024.npy
5194,5194,5194,5194,5194,5194,5194,7096,Ses05F_impro07_M025,Session5,hap,4.0,4.0,4.0,122.65,128.77,mfcc_regression/Ses05F_impro07_M025.npy
5195,5195,5195,5195,5195,5195,5195,7097,Ses05F_impro07_M026,Session5,hap,4.0,3.5,3.5,128.8,131.53,mfcc_regression/Ses05F_impro07_M026.npy
5196,5196,5196,5196,5196,5196,5196,7098,Ses05F_impro07_M027,Session5,hap,4.0,3.5,4.0,132.69,136.23,mfcc_regression/Ses05F_impro07_M027.npy
5197,5197,5197,5197,5197,5197,5197,7099,Ses05F_impro07_M029,Session5,hap,4.0,3.5,4.0,143.98,149.67,mfcc_regression/Ses05F_impro07_M029.npy
5198,5198,5198,5198,5198,5198,5198,7100,Ses05F_impro07_M030,Session5,hap,4.0,3.5,4.5,151.02,161.48,mfcc_regression/Ses05F_impro07_M030.npy
5199,5199,5199,5199,5199,5199,5199,7101,Ses05F_impro07_M031,Session5,hap,4.0,3.5,3.5,161.57,163.08,mfcc_regression/Ses05F_impro07_M031.npy
5200,5200,5200,5200,5200,5200,5200,7102,Ses05F_impro07_M032,Session5,hap,4.5,4.0,4.0,164.35,170.8,mfcc_regression/Ses05F_impro07_M032.npy
5201,5201,5201,5201,5201,5201,5201,7103,Ses05F_impro07_M033,Session5,hap,4.0,3.5,3.5,171.63,173.14,mfcc_regression/Ses05F_impro07_M033.npy
5202,5202,5202,5202,5202,5202,5202,7104,Ses05F_impro07_M034,Session5,hap,4.0,3.0,3.0,173.65,175.54,mfcc_regression/Ses05F_impro07_M034.npy
5203,5203,5203,5203,5203,5203,5203,7105,Ses05F_impro07_M035,Session5,hap,3.5,3.0,3.5,175.55,178.95,mfcc_regression/Ses05F_impro07_M035.npy
5204,5204,5204,5204,5204,5204,5204,7106,Ses05F_impro07_M036,Session5,hap,4.0,3.5,3.5,179.0466,185.33,mfcc_regression/Ses05F_impro07_M036.npy
5205,5205,5205,5205,5205,5205,5205,7107,Ses05M_impro01_F000,Session5,neu,3.0,2.5,2.5,3.9419,5.55,mfcc_regression/Ses05M_impro01_F000.npy
5206,5206,5206,5206,5206,5206,5206,7108,Ses05M_impro01_F001,Session5,neu,3.0,2.5,3.0,9.79,19.08,mfcc_regression/Ses05M_impro01_F001.npy
5207,5207,5207,5207,5207,5207,5207,7109,Ses05M_impro01_F002,Session5,neu,3.0,3.0,3.0,21.82,25.74,mfcc_regression/Ses05M_impro01_F002.npy
5208,5208,5208,5208,5208,5208,5208,7110,Ses05M_impro01_F003,Session5,neu,3.0,2.5,3.0,25.97,28.77,mfcc_regression/Ses05M_impro01_F003.npy
5209,5209,5209,5209,5209,5209,5209,7111,Ses05M_impro01_F004,Session5,neu,3.0,3.0,3.0,30.58,37.71,mfcc_regression/Ses05M_impro01_F004.npy
5210,5210,5210,5210,5210,5210,5210,7113,Ses05M_impro01_F006,Session5,neu,2.5,3.5,4.0,45.18,55.93,mfcc_regression/Ses05M_impro01_F006.npy
5211,5211,5211,5211,5211,5211,5211,7116,Ses05M_impro01_F009,Session5,neu,2.5,3.0,2.5,73.03,74.42,mfcc_regression/Ses05M_impro01_F009.npy
5212,5212,5212,5212,5212,5212,5212,7119,Ses05M_impro01_F012,Session5,neu,2.5,3.0,3.0,80.15,83.75,mfcc_regression/Ses05M_impro01_F012.npy
5213,5213,5213,5213,5213,5213,5213,7128,Ses05M_impro01_F021,Session5,ang,1.5,4.0,4.5,132.82,137.31,mfcc_regression/Ses05M_impro01_F021.npy
5214,5214,5214,5214,5214,5214,5214,7130,Ses05M_impro01_F023,Session5,ang,2.0,3.5,4.5,148.43,152.75,mfcc_regression/Ses05M_impro01_F023.npy
5215,5215,5215,5215,5215,5215,5215,7132,Ses05M_impro01_M005,Session5,ang,2.0,4.0,4.0,42.01,45.62,mfcc_regression/Ses05M_impro01_M005.npy
5216,5216,5216,5216,5216,5216,5216,7139,Ses05M_impro01_M015,Session5,ang,2.0,4.0,3.5,114.32,119.03,mfcc_regression/Ses05M_impro01_M015.npy
5217,5217,5217,5217,5217,5217,5217,7147,Ses05M_impro03_F000,Session5,neu,4.0,2.6667,2.0,6.65,8.09,mfcc_regression/Ses05M_impro03_F000.npy
5218,5218,5218,5218,5218,5218,5218,7149,Ses05M_impro03_F002,Session5,hap,4.3333,3.0,2.6667,12.94,13.96,mfcc_regression/Ses05M_impro03_F002.npy
5219,5219,5219,5219,5219,5219,5219,7150,Ses05M_impro03_F003,Session5,hap,4.0,3.3333,2.6667,15.9,19.35,mfcc_regression/Ses05M_impro03_F003.npy
5220,5220,5220,5220,5220,5220,5220,7151,Ses05M_impro03_F004,Session5,hap,4.0,3.3333,2.6667,19.62,22.37,mfcc_regression/Ses05M_impro03_F004.npy
5221,5221,5221,5221,5221,5221,5221,7152,Ses05M_impro03_F005,Session5,hap,4.3333,3.0,2.0,29.87,31.82,mfcc_regression/Ses05M_impro03_F005.npy
5222,5222,5222,5222,5222,5222,5222,7153,Ses05M_impro03_F006,Session5,neu,3.6667,2.3333,1.6667,54.11,55.49,mfcc_regression/Ses05M_impro03_F006.npy
5223,5223,5223,5223,5223,5223,5223,7154,Ses05M_impro03_F007,Session5,hap,4.6667,3.6667,3.0,101.83,106.07,mfcc_regression/Ses05M_impro03_F007.npy
5224,5224,5224,5224,5224,5224,5224,7155,Ses05M_impro03_F008,Session5,hap,4.3333,3.6667,3.0,106.14,108.33,mfcc_regression/Ses05M_impro03_F008.npy
5225,5225,5225,5225,5225,5225,5225,7156,Ses05M_impro03_F009,Session5,hap,4.3333,3.6667,2.6667,108.51,111.01,mfcc_regression/Ses05M_impro03_F009.npy
5226,5226,5226,5226,5226,5226,5226,7157,Ses05M_impro03_F010,Session5,hap,4.0,2.6667,2.0,111.02,112.33,mfcc_regression/Ses05M_impro03_F010.npy
5227,5227,5227,5227,5227,5227,5227,7158,Ses05M_impro03_F011,Session5,hap,4.0,3.0,2.6667,114.12,117.95,mfcc_regression/Ses05M_impro03_F011.npy
5228,5228,5228,5228,5228,5228,5228,7159,Ses05M_impro03_F012,Session5,hap,4.6667,4.0,2.0,121.72,125.36,mfcc_regression/Ses05M_impro03_F012.npy
5229,5229,5229,5229,5229,5229,5229,7160,Ses05M_impro03_F013,Session5,hap,4.0,2.3333,2.3333,127.36,129.54,mfcc_regression/Ses05M_impro03_F013.npy
5230,5230,5230,5230,5230,5230,5230,7161,Ses05M_impro03_F014,Session5,hap,4.0,3.3333,2.6667,141.0,143.58,mfcc_regression/Ses05M_impro03_F014.npy
5231,5231,5231,5231,5231,5231,5231,7162,Ses05M_impro03_F015,Session5,hap,4.3333,3.3333,2.3333,144.43,146.24,mfcc_regression/Ses05M_impro03_F015.npy
5232,5232,5232,5232,5232,5232,5232,7163,Ses05M_impro03_F016,Session5,hap,4.0,2.6667,2.3333,151.52,153.36,mfcc_regression/Ses05M_impro03_F016.npy
5233,5233,5233,5233,5233,5233,5233,7164,Ses05M_impro03_F017,Session5,hap,4.0,2.3333,2.3333,154.33,157.39,mfcc_regression/Ses05M_impro03_F017.npy
